,artist,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,genres
1085,seven lions,a way to say goodbye,0.345,0.706,3,0.0379,0.00273,0.0,0.112,0.116,4,"['brostep', 'edm', 'electro house', 'electronic trap', 'pop edm', 'progressive trance']"
1086,singularity,vain,0.59,0.589,6,0.0498,0.441,0.000931,0.0954,0.371,4,[]
1087,edvard grieg,solveig's song,0.0776,0.021,9,0.05,0.972,0.785999999999999,0.0608,0.0356,3,"['classical', 'late romantic era', 'norwegian classical']"
1088,hellberg,the girl,0.49,0.72,9,0.0351,0.0691,0.0,0.121,0.428,4,"['catstep', 'chillstep', 'complextro', 'deep dubstep', 'edm', 'electro house', 'pop edm']"
1089,brian fallon,nobody wins,0.566,0.842,7,0.028,0.032,0.0,0.333,0.657999999999999,4,"['heartland rock', 'new jersey indie']"
1090,panic at the disco,this is gospel,0.572,0.912,7,0.0707,0.00155,1.2e-06,0.102,0.606,4,"['baroque pop', 'emo', 'modern rock']"
1091,hardwell,encoded,0.609,0.963,0,0.0595,0.005,0.868,0.0959,0.282,4,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'tropical house']"
1092,spice girls,stop,0.722,0.845,2,0.0308,0.287,0.0,0.0561,0.965,4,"['dance pop', 'europop', 'girl group', 'pop']"
1093,the beatles,when i'm sixty-four,0.704,0.241,1,0.0476,0.625,2.8e-05,0.0868,0.660999999999999,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
1094,insan3lik3,the other day,0.707,0.577,0,0.0528,0.0331,0.0852,0.154,0.24,4,"['catstep', 'complextro', 'deep dubstep', 'electro house']"
1095,madeon,icarus,0.479,0.829,1,0.0514,0.000208,0.365,0.12,0.146,4,"['big room', 'complextro', 'edm', 'electro house', 'electropop', 'filter house']"
1096,verka serduchka,dancing lasha tumbai,0.725,0.959,0,0.0566,0.00522999999999999,0.0082,0.283,0.965,4,"['classic russian pop', 'russian pop', 'ukrainian pop']"
1097,savant,sledgehammer,0.485,0.838,1,0.105,5.56e-05,0.0628,0.279,0.191,4,"['brostep', 'catstep', 'complextro', 'edm', 'electro house', 'filthstep']"
1098,metallica,master of puppets,0.539,0.828,4,0.035,0.00067,0.421,0.154,0.562,4,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
1099,abba,gimme gimme gimme a man after midnight,0.747,0.492,10,0.04,0.0163,0.00897,0.224,0.532999999999999,4,"['europop', 'swedish pop']"
1100,abba,gimme gimme gimme a man after midnight,0.747,0.492,10,0.04,0.0163,0.00897,0.224,0.532999999999999,4,"['europop', 'swedish pop']"
1101,taylor dayne,tell it to my heart,0.638,0.988,1,0.0921,0.0302,1.16e-05,0.371,0.723,4,"['freestyle', 'hi-nrg', 'new wave pop', 'soft rock']"
1102,evanescence,haunted,0.364,0.861,4,0.0617,0.00959,0.00449,0.107,0.16,4,"['alternative metal', 'post-grunge']"
1103,dirty south,alive - blinders remix,0.643,0.664,6,0.0385,9.64e-05,0.178,0.0379,0.479,4,"['australian dance', 'big room', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'tech house']"
1104,saves the day,cars and calories,0.557,0.614,0,0.0488,0.102,0.0,0.109,0.765,4,"['alternative emo', 'dreamo', 'emo', 'melodic hardcore', 'pop punk', 'post-hardcore', 'screamo']"
1105,pendulum,under the waves,0.419,0.938,5,0.0416,0.000174,0.6,0.459,0.156,4,"['australian dance', 'drum and bass', 'edm']"
1106,britney spears,criminal,0.696,0.734,7,0.0298,0.0485,0.0,0.183,0.711,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
1107,akb48,sugar rush,0.588,0.867,11,0.0331,3.94e-05,2.73e-05,0.0457,0.79,4,"['idol rock', 'j-idol', 'j-pop', 'j-pop girl group']"
1108,gym class heroes,ass back home,0.716,0.838,10,0.0513,0.134,0.0,0.148,0.645999999999999,4,"['dance pop', 'pop', 'pop rap']"
1109,katy perry,i kissed a girl,0.699,0.76,5,0.0677,0.00223,0.0,0.132,0.696,4,"['dance pop', 'pop', 'post-teen pop']"
1110,kenn starr,back at it again,0.601,0.875999999999999,1,0.21,0.00518,0.000413,0.498,0.805999999999999,4,[]
1111,epica,cry for the moon,0.446,0.902,2,0.0474,0.00680999999999999,0.000317,0.0793,0.278,4,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'progressive metal', 'symphonic metal']"
1112,can,paperhouse,0.475,0.894,2,0.0681,0.033,0.691,0.153,0.377,4,"['alternative rock', 'art rock', 'dance rock', 'dance-punk', 'experimental', 'experimental rock', 'freak folk', 'krautrock', 'lo-fi', 'neo-psychedelic', 'no wave', 'noise pop', 'post-punk', 'psychedelic rock', 'singer-songwriter', 'space rock']"
1113,foo fighters,times like these - acoustic version,0.588,0.558999999999999,4,0.0272,0.128,0.0,0.0977,0.278,4,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
1114,aloe blacc,i need a dollar,0.84,0.482,6,0.0333,0.202,0.0,0.0873,0.957,4,['r&b']
1115,supermode,tell me why,0.552,0.907,6,0.0762,0.002,8.45e-05,0.217,0.632,4,[]
1116,say anything,alive with the glory of love,0.338,0.93,9,0.131,0.0111,0.0,0.172,0.589,4,"['dreamo', 'emo', 'modern rock', 'neon pop punk', 'pop punk', 'screamo']"
1117,evanescence,lithium,0.483,0.631,10,0.0356,0.214,0.0,0.0974,0.212,4,"['alternative metal', 'post-grunge']"
1118,green day,boulevard of broken dreams,0.496,0.682,8,0.0294,0.00552,2.94e-05,0.0589,0.474,4,"['modern rock', 'permanent wave', 'punk']"
1119,swedish house mafia,greyhound,0.723,0.805999999999999,0,0.0521,0.00665999999999999,0.875999999999999,0.276,0.539,4,"['big room', 'dance pop', 'disco house', 'edm', 'electro house', 'pop', 'progressive electro house']"
1120,ed sheeran,lego house,0.592,0.637,11,0.0992,0.562,0.0,0.13,0.565,4,"['pop', 'uk pop']"
1121,carrie underwood,blown away,0.531,0.843,9,0.0429,0.0909,0.0,0.0283,0.392,4,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']"
1122,carrie underwood,blown away,0.531,0.843,9,0.0429,0.0909,0.0,0.0283,0.392,4,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']"
1123,faul - wad ad vs pnau,changes,0.711,0.853,3,0.0298,0.015,0.261,0.0644,0.851,4,[]
1124,metallica,the unforgiven 2,0.273,0.844,6,0.12,0.0531,0.000415,0.385,0.295,4,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
1125,metallica,the unforgiven 2,0.273,0.844,6,0.12,0.0531,0.000415,0.385,0.295,4,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
1126,mako,beam,0.417,0.843,1,0.0509,0.00229,7.84e-06,0.275,0.445,4,"['big room', 'deep tropical house', 'edm', 'electro house', 'indie poptimism', 'pop edm', 'progressive electro house', 'tropical house']"
1127,florence and the machine,rabbit heart,0.607,0.853,9,0.0443,0.0553,3e-05,0.301,0.389,4,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']"
1128,metallica,fade to black,0.256,0.929,7,0.113,0.00311,0.201,0.11,0.278,4,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
1129,violens,all night low,0.293,0.97,8,0.0546,0.000213,0.67,0.0838,0.145,4,"['brooklyn indie', 'dreamgaze']"
1130,ryan star,brand new day,0.503,0.954,6,0.0696,0.00918,0.0,0.176,0.649,4,"['neo mellow', 'pop rock']"
1131,sloan,sinking ships,0.366,0.665,9,0.0316,0.12,2.25e-05,0.107,0.503,4,"['canadian indie', 'canadian rock', 'halifax indie', 'indie rock', 'jangle pop', 'power pop']"
1132,billy joel,vienna,0.532,0.495,10,0.0343,0.659,0.0,0.0754,0.308,4,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
1133,linkin park,burning in the skies,0.607,0.890999999999999,9,0.0387,0.0417,0.00521,0.314,0.462,3,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
1134,kasabian,man of simple pleasures,0.606,0.660999999999999,11,0.0331,0.0419,2.23e-06,0.117,0.618,4,"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'rock']"
1135,cat,you are,0.608,0.636,0,0.0258,0.00317,0.0195,0.127,0.708,4,"['anti-folk', 'art pop', 'art rock', 'chamber pop', 'chamber psych', 'dream pop', 'experimental pop', 'freak folk', 'garage psych', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'singer-songwriter', 'slow core', 'welsh indie']"
1136,jan hammer,crockett's theme,0.488,0.670999999999999,7,0.0444,0.00101,0.942,0.114,0.75,4,['jazz fusion']
1137,spice girls,move over,0.724,0.934,7,0.0887,0.0083,9e-05,0.0782,0.857,4,"['dance pop', 'europop', 'girl group', 'pop']"
1138,scott brown,roll the track,0.556,0.939,9,0.0816,0.000198,0.785,0.295,0.285,4,"['bouncy house', 'happy hardcore', 'hardcore techno']"
1139,calvin harris,feel so close,0.707,0.924,7,0.031,0.000972,0.00703,0.204,0.919,4,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']"
1140,azedia,something,0.498,0.731,1,0.0366,0.0537,0.0459,0.387,0.174,4,"['catstep', 'chillstep']"
1141,kanye west,power,0.542999999999999,0.915,0,0.113,0.0162,0.0,0.744,0.577,4,"['chicago rap', 'rap']"
1142,unbearable,king of the bass,0.644,0.889,2,0.394,0.0482,0.0,0.105,0.492,4,[]
1143,alesso,heroes,0.503,0.748,5,0.0619,0.0305,0.0,0.343,0.356,4,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']"
1144,fast distance,heaven's melody - haris c remix,0.478,0.988,6,0.045,2.21e-05,0.899,0.071,0.557,4,"['progressive trance', 'progressive uplifting trance', 'uplifting trance']"
1145,sia,breathe me,0.552999999999999,0.621,0,0.0333,0.0428,0.596,0.115,0.19,4,"['australian dance', 'australian pop', 'dance pop', 'pop']"
1146,mat zo,frequency flyer,0.621,0.732,11,0.0388,0.00089,0.794,0.105,0.362,4,"['big room', 'edm', 'electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
1147,dave matthews band,best of what's around,0.491,0.937,2,0.049,0.0578,0.0,0.0674,0.613,4,"['jam band', 'neo mellow', 'pop rock']"
1148,kastra,hold a light - xristo remix,0.64,0.648,4,0.0504,0.000596,0.445,0.0738,0.504,4,[]
1149,fetty wap,679,0.618,0.717,7,0.318,0.00256,0.0,0.625,0.603,4,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1150,diana ross,if we hold on together,0.358,0.21,0,0.0266,0.565,8.49e-06,0.11,0.111,4,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
1151,oasis,wonderwall,0.372,0.865,2,0.0381,0.000453,0.0,0.234,0.478,4,"['britpop', 'madchester', 'modern rock', 'permanent wave', 'rock']"
1152,daft punk,harder better faster stronger,0.817,0.716,6,0.144,0.0427,0.00263,0.358,0.692,4,"['electro', 'filter house']"
1153,ennio morricone,the good the bad and the ugly,0.134,0.474,9,0.0518,0.826,0.58,0.195,0.133,4,"['classic soundtrack', 'italian soundtrack', 'soundtrack', 'vintage italian soundtrack']"
1154,bob marley,exodus,0.869,0.75,7,0.048,0.0311,0.0049,0.163,0.961,4,['reggae']
1155,green day,amy,0.775999999999999,0.317,6,0.0362,0.849,0.0,0.13,0.446,4,"['modern rock', 'permanent wave', 'punk']"
1156,rustie,hover traps,0.728,0.906,4,0.0359,0.0534,0.575,0.235,0.81,4,"['bass music', 'dubstep', 'electronic trap', 'future garage', 'hyperpop', 'scottish electronic', 'vapor twitch', 'wonky']"
1157,pinback,crutch,0.778,0.596,5,0.034,0.346,0.804,0.0878,0.3,4,"['indie pop', 'indie rock']"
1158,rustie,hover traps,0.728,0.906,4,0.0359,0.0534,0.575,0.235,0.81,4,"['bass music', 'dubstep', 'electronic trap', 'future garage', 'hyperpop', 'scottish electronic', 'vapor twitch', 'wonky']"
1159,hailee steinfeld,love myself,0.617,0.759,0,0.0677,0.0026,0.0,0.419,0.324,4,"['dance pop', 'pop', 'post-teen pop']"
1160,hailee steinfeld,love myself,0.617,0.759,0,0.0677,0.0026,0.0,0.419,0.324,4,"['dance pop', 'pop', 'post-teen pop']"
1161,hailee steinfeld,love myself,0.617,0.759,0,0.0677,0.0026,0.0,0.419,0.324,4,"['dance pop', 'pop', 'post-teen pop']"
1162,sean kingston,fire burning,0.839,0.804,1,0.0329,0.0192,0.0,0.331,0.888,4,"['dance pop', 'miami hip hop', 'pop', 'post-teen pop', 'urban contemporary']"
1163,metallica,battery,0.48,0.923,11,0.0682,0.000211,0.531,0.106,0.44,4,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
1164,mord fustang,the electric dream,0.873,0.535,7,0.0444,1.27e-05,0.917,0.0588,0.153,4,"['complextro', 'edm', 'electro house']"
1165,tenacious d,classico,0.738,0.531,6,0.14,0.907,1.07e-05,0.311,0.919,4,"['alternative metal', 'comedy rock', 'comic', 'comic metal', 'parody', 'post-grunge', 'rock']"
1166,deadmau5,imaginary friends,0.757,0.847,2,0.0688,0.147,0.908,0.203,0.228,3,"['big room', 'canadian electronic', 'edm', 'electro house', 'progressive house']"
1167,basto,i rave you,0.696,0.941,4,0.107,0.0383,0.919,0.687,0.598,4,"['belgian edm', 'big room', 'edm', 'electro house', 'progressive electro house']"
1168,martin garrix,animals,0.675,0.868,1,0.0392,0.00107,0.715,0.374,0.0376,4,"['big room', 'edm', 'electro house', 'pop', 'progressive house', 'tropical house']"
1169,mark ronson,somebody to love me,0.694,0.853,6,0.0415,0.107,1.63e-06,0.225,0.566,4,"['dance pop', 'pop']"
1170,dawid podsiadlo,trojkaty i kwadraty,0.712,0.716,4,0.0328,0.0153,0.0533,0.126,0.768,4,"['polish indie', 'polish pop', 'talent show']"
1171,dawid podsiadlo,trojkaty i kwadraty,0.712,0.716,4,0.0328,0.0153,0.0533,0.126,0.768,4,"['polish indie', 'polish pop', 'talent show']"
1172,megadeth,a tout le monde,0.272,0.747,5,0.0401,0.000393,4.03e-05,0.16,0.255,4,"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
1173,robbie williams,tripping,0.665999999999999,0.922,2,0.0429,0.0381,0.000191,0.0633,0.828,4,"['dance pop', 'europop', 'pop']"
1174,rick and morty,goodbye moonmen,0.393,0.398,1,0.0396,0.679,0.0,0.0528,0.334,4,[]
1175,faith no more,epic,0.358,0.893,4,0.12,0.0222,0.0524,0.126,0.262,4,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
1176,zella day,sweet ophelia,0.573,0.967,4,0.0521,0.0724,0.000524,0.151,0.168,4,"['electropop', 'gauze pop', 'indie poptimism', 'indietronica', 'pop']"
1177,olly murs feat flo rida,troublemaker,0.760999999999999,0.856,0,0.0731,0.02,0.0,0.149,0.967,4,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']"
1178,amy diamond,stay my baby,0.613,0.802,2,0.0467,0.00904,3.22e-05,0.273,0.774,4,"['europop', 'swedish electropop', 'swedish pop']"
1179,the beatles,what you're doing,0.695,0.53,2,0.0403,0.301,2e-06,0.0583,0.825,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
1180,marina and the diamonds,power and control,0.529,0.9,9,0.0426,0.00807,0.00128,0.114,0.479,4,"['dance pop', 'electropop', 'indie pop', 'metropopolis', 'pop', 'post-teen pop', 'uk alternative pop']"
1181,fun,all alone,0.532999999999999,0.862,2,0.0678,0.0205,0.000145,0.319,0.576,4,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']"
1182,las ketchup,asereje,0.607,0.923,1,0.0948,0.0193,1.1e-06,0.0924,0.868,4,[]
1183,jefferson airplane,somebody to love,0.504,0.578,4,0.031,0.408,0.0,0.321,0.654,4,"['acid rock', 'album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'roots rock']"
1184,hozier,take me to church,0.566,0.664,4,0.0464,0.634,0.0,0.116,0.437,4,"['irish singer-songwriter', 'pop']"
1185,butch walker,pretty melody,0.512,0.758,0,0.0386,0.0289,0.00349,0.463,0.286,4,[]
1186,she,computer music,0.655,0.875999999999999,4,0.177,0.0436,0.018,0.604,0.758,4,"['bitpop', 'chiptune', 'swedish electropop']"
1187,kylie minogue,i was gonna cancel,0.74,0.773,3,0.062,0.00546,0.049,0.161,0.861,4,"['australian dance', 'australian pop', 'dance pop', 'disco house', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop', 'pop rock']"
1188,within temptation,a demon's fate,0.46,0.912,5,0.0596,0.000579,0.000217,0.0995,0.311,4,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']"
1189,weezer,falling for you,0.406,0.925,5,0.0486,0.0672,0.0,0.14,0.407,4,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
1190,richard marx,right here waiting,0.395,0.252,0,0.0301,0.8,0.0,0.101,0.126,4,"['mellow gold', 'new wave pop', 'soft rock']"
1191,seinabo sey,poetic,0.485,0.517,5,0.0329,0.53,0.000287,0.112,0.588,4,"['dance pop', 'swedish electropop', 'swedish pop', 'swedish soul']"
1192,saves the day,driving in the dark,0.578,0.919,9,0.057,0.00735,1.02e-06,0.244,0.505,4,"['alternative emo', 'dreamo', 'emo', 'melodic hardcore', 'pop punk', 'post-hardcore', 'screamo']"
1193,thundercat,them changes,0.785,0.545,8,0.0641,0.542999999999999,0.000554999999999999,0.0923,0.723,4,"['afrofuturism', 'hip hop', 'indie soul']"
1194,muse,united states of eurasia,0.198,0.553999999999999,3,0.0441,0.238,0.108,0.123,0.0633,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
1195,the beatles,happiness is a warm gun,0.431,0.54,9,0.0589,0.523,1.34e-06,0.168999999999999,0.44,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
1196,cal tjader,curacao ,0.612,0.343,7,0.0361,0.969,0.919,0.0759,0.869,3,"['bebop', 'bossa nova', 'cool jazz', 'cuban rumba', 'exotica', 'jazz', 'jazz funk', 'jazz vibraphone', 'latin jazz', 'lounge', 'soul jazz']"
1197,the beatles,girl,0.699,0.294,5,0.0294,0.587,0.0,0.117,0.893,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
1198,scorpions,wind of change,0.452,0.524,0,0.0351,0.315,0.0,0.103,0.246,4,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
1199,blind guardian,the eldar,0.255,0.308,9,0.033,0.72,0.0736,0.0738,0.0735,4,"['folk metal', 'german metal', 'hard rock', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']"
1200,austin mahone,what about love,0.632,0.784,2,0.0393,0.000157,3.6e-05,0.037,0.278,4,"['dance pop', 'pop', 'post-teen pop', 'teen pop', 'viral pop']"
1201,rock mafia,the big bang,0.902,0.816,0,0.0312,0.124,8.94e-06,0.18,0.894,4,[]
1202,vienna teng,goodnight new york,0.648,0.417,11,0.0325,0.837,0.000335,0.108,0.254,4,"['ectofolk', 'lilith', 'melancholia', 'piano rock']"
1203,thomas azier,red eyes,0.462,0.931,0,0.0338,0.056,0.00218,0.303,0.522,4,"['dutch indie', 'dutch pop']"
1204,girls' generation,paparazzi,0.807999999999999,0.778,9,0.0749,0.0637,2.78e-06,0.159,0.68,4,"['j-idol', 'k-pop', 'k-pop girl group']"
1205,hiromori hayashi,kimigayo,0.116,0.0777,0,0.0449,0.983,0.797999999999999,0.136,0.0673,4,['late romantic era']
1206,darude,sandstorm,0.539,0.98,11,0.0469,0.168999999999999,0.982,0.084,0.522,4,"['eurodance', 'europop', 'finnish edm']"
1207,skrillex,bangarang feat sirah,0.716,0.972,7,0.196,0.0145,3.22e-05,0.317,0.576,4,"['brostep', 'complextro', 'edm', 'electro', 'electro house']"
1208,ella eyre,if i go,0.545,0.778,7,0.0425,0.00959,0.0,0.172,0.589,4,"['dance pop', 'pop', 'tropical house', 'uk pop']"
1209,pendulum,propane nightmares,0.356,0.966,7,0.0825,0.000262,0.148,0.192,0.215,4,"['australian dance', 'drum and bass', 'edm']"
1210,phoenix,1901,0.591,0.831,0,0.0415,0.0605,4.67e-05,0.19,0.705,4,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']"
1211,say anything,every man has a molly,0.521,0.818,9,0.0355,0.0015,0.0,0.238,0.539,4,"['dreamo', 'emo', 'modern rock', 'neon pop punk', 'pop punk', 'screamo']"
1212,brandy and monica,the boy is mine,0.693,0.665,1,0.0421,0.246,0.0001,0.0815,0.682999999999999,4,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']"
1213,madeon,isometric,0.366,0.702,10,0.033,0.189,0.838,0.35,0.283,4,"['big room', 'complextro', 'edm', 'electro house', 'electropop', 'filter house']"
1214,britney spears,hold it against me,0.648,0.722,0,0.0427,0.0103,0.0,0.24,0.389,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
1215,destiny's child,bug a boo,0.76,0.718,6,0.147,0.00413,7.63e-06,0.18,0.927,4,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
1216,destiny's child,bug a boo,0.76,0.718,6,0.147,0.00413,7.63e-06,0.18,0.927,4,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
1217,ramin djawadi,light of the seven 'game of thrones,0.273,0.102,0,0.0494,0.903,0.721,0.268,0.0583,4,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']"
