,artist,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,genres
526,aerosmith,i don't want to miss a thing,0.383,0.662,2,0.0333,0.165,0.0,0.248,0.138,4,"['album rock', 'classic rock', 'hard rock', 'rock']"
527,billy joel,piano man,0.331,0.55,0,0.0272,0.605,3.96e-06,0.192,0.429,3,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
528,britney spears,baby one more time,0.759,0.699,0,0.0307,0.202,0.000131,0.443,0.907,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
529,k-ci and jojo,all my life,0.629,0.511,1,0.0326,0.114,3.91e-06,0.0588,0.181,4,"['dance pop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
530,kenny chesney,summertime,0.48,0.928,4,0.0899,0.168999999999999,0.0,0.0479,0.713,4,"['contemporary country', 'country', 'country road']"
531,kenny chesney,the road and the radio,0.412,0.435,1,0.0294,0.298,0.000721,0.0865,0.188,4,"['contemporary country', 'country', 'country road']"
532,oasis,wonderwall,0.372,0.865,2,0.0381,0.000453,0.0,0.234,0.478,4,"['britpop', 'madchester', 'modern rock', 'permanent wave', 'rock']"
533,john lennon,imagine,0.547,0.257,0,0.0252,0.907,0.183,0.0935,0.168999999999999,4,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock']"
534,michael jackson,man in the mirror,0.807999999999999,0.812,8,0.0381,0.52,7.91e-05,0.134,0.269,4,"['pop', 'r&b', 'soul']"
535,green day,viva la gloria,0.519,0.845,5,0.0281,0.0252,2.41e-06,0.0922,0.532,4,"['modern rock', 'permanent wave', 'punk']"
536,donna summer,i feel love,0.692,0.79,5,0.0416,0.074,0.711,0.101,0.96,4,"['dance pop', 'disco', 'europop', 'hi-nrg', 'motown', 'new wave pop']"
537,adam green and binki shapiro,here i am,0.639,0.322999999999999,7,0.032,0.679,0.000103,0.0856,0.346,4,['anti-folk']
538,john mayer,who says,0.584,0.509,2,0.0287,0.267,0.00252,0.36,0.367,4,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']"
539,don mclean,american pie,0.531,0.481,4,0.06,0.699,0.0,0.0842,0.491,4,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'traditional folk']"
540,gary portnoy,where everybody knows your name - cheers theme,0.425,0.462,10,0.0275,0.442,0.0,0.631,0.36,4,[]
541,billy joel,goodnight saigon,0.598,0.398,0,0.0613,0.152,0.0,0.116,0.135,4,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
542,paul mccartney,teddy boy,0.587,0.322,2,0.0361,0.644,0.0175,0.0865,0.411,4,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
543,the rolling stones,wild horses,0.432,0.389,7,0.0255,0.687,0.0107,0.0788,0.158,4,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']"
544,cher,believe,0.652,0.917,6,0.0548,0.0082,0.0,0.0509,0.459,4,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
545,daniel powter,bad day,0.599,0.785,3,0.0309,0.448,0.00336,0.151,0.52,4,"['canadian pop', 'neo mellow', 'pop rock']"
546,the eagles,take it to the limit,0.353,0.343,11,0.0327,0.708,0.0042,0.211,0.384,5,[]
547,ed sheeran,lego house,0.592,0.637,11,0.0992,0.562,0.0,0.13,0.565,4,"['pop', 'uk pop']"
548,neon trees,everybody talks,0.471,0.924,8,0.0586,0.00301,0.0,0.313,0.725,4,"['indie pop', 'indie poptimism', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'rock']"
549,they might be giants,museum of idiots,0.647,0.584,2,0.0277,0.561,3.31e-05,0.0641,0.862,3,"['comic', 'geek rock', 'permanent wave', 'zolo']"
550,tommy james and the shondells,crimson and clover,0.456,0.609,11,0.068,0.275,0.0198,0.108,0.682,4,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']"
551,traditional,sally in our alley,0.333,0.107,7,0.0755,0.974,9.92e-06,0.12,0.312,3,['sleep']
552,the beatles,i am the walrus,0.401,0.556,2,0.0513,0.0828,0.000359,0.589,0.654,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
553,extreme,more than words,0.626,0.134,6,0.0298,0.467,0.0,0.113,0.239,4,"['album rock', 'funk metal', 'glam metal', 'hard rock', 'rock']"
554,bad religion,supersonic,0.387,0.992,7,0.181,0.000594,0.0,0.0883,0.477,4,"['punk', 'skate punk', 'socal pop punk']"
555,howard shore,in a dream,0.478,0.0337,2,0.0904,0.995,0.846,0.118,0.16,4,"['canadian classical', 'canadian soundtrack', 'middle earth', 'scorecore', 'soundtrack', 'video game music']"
556,barbie young,cartoon heroes -speedy mix-,0.586,0.966,8,0.0521,0.00012,0.000224,0.21,0.566,4,[]
557,dio,rainbow in the dark,0.512,0.947,9,0.0401,0.000692,0.114,0.0283,0.612,4,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'progressive metal', 'rock', 'speed metal']"
558,paul kelly,how to make gravy,0.374,0.742,4,0.0351,0.0537,0.0,0.238,0.43,4,"['australian alternative rock', 'australian indie', 'australian indigenous', 'australian pop', 'australian rock']"
559,jewel,near you always,0.301,0.182,1,0.0386,0.913,0.0,0.739,0.366,4,"['alaska indie', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']"
560,the knack,my sharona,0.586,0.7,0,0.0363,0.0589,0.00125,0.0318,0.897,4,"['album rock', 'classic rock', 'new wave pop', 'power pop']"
561,julieta venegas,canciones de amor,0.605,0.834,2,0.0297,0.119,3.42e-05,0.108,0.598,4,"['latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']"
562,avicii,fade into darkness,0.556,0.885,6,0.0321,0.00785999999999999,1.95e-06,0.138,0.770999999999999,4,"['big room', 'dance pop', 'edm', 'pop', 'tropical house']"
563,s club 7,s club party,0.638,0.879,6,0.0425,0.0697,0.0,0.414,0.778,4,"['bubblegum dance', 'dance pop', 'europop', 'post-teen pop']"
564,delta rae,if i loved you,0.613,0.675999999999999,7,0.0306,0.205,0.0,0.165,0.17,4,['folk-pop']
565,the good and the damned,little electric,0.295,0.484,7,0.0435,0.0192,0.318,0.108,0.789,4,[]
566,sandra,everlasting love,0.648,0.805999999999999,10,0.032,0.154,0.029,0.163,0.473,4,"['eurodance', 'europop', 'italian disco', 'new romantic', 'new wave pop']"
567,mylene farmer,desenchantee,0.614,0.655999999999999,10,0.0296,0.0019,0.122,0.0844,0.341,4,"['chanson', 'french pop']"
568,kanye west,bound 2,0.365,0.665999999999999,1,0.0471,0.145,0.0,0.113,0.311,4,"['chicago rap', 'rap']"
569,dave matthews band,crash into me,0.541,0.677,4,0.0373,0.122,0.0191,0.0938,0.555,4,"['jam band', 'neo mellow', 'pop rock']"
570,the living tombstone,five nights at freddy's,0.491,0.770999999999999,9,0.041,0.00149,0.000262,0.232,0.242,4,"['antiviral pop', 'otacore', 'pony']"
571,keith jarrett,country,0.518,0.315,3,0.0302,0.797999999999999,0.327,0.101,0.479,4,"['contemporary jazz', 'contemporary post-bop', 'cool jazz', 'ecm-style jazz', 'jazz', 'jazz fusion', 'jazz piano']"
572,the white stripes,white moon,0.373,0.259,4,0.0867,0.824,0.0342,0.113,0.166,1,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']"
573,colin buchanan,10 9 8 god is great,0.687,0.672999999999999,7,0.0525,0.118,0.000799,0.433,0.875999999999999,4,"[""australian children's music""]"
574,sloan,she says what she means,0.395,0.912,9,0.0967,0.00279,2.11e-06,0.125,0.622,4,"['canadian indie', 'canadian rock', 'halifax indie', 'indie rock', 'jangle pop', 'power pop']"
575,leonard cohen,master song,0.341,0.277,0,0.0405,0.854,0.00413,0.116,0.307,3,"['canadian folk', 'canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter', 'traditional folk']"
576,karina,corazon mentiroso,0.733,0.604,1,0.0325,0.435,0.0,0.0504,0.868,4,"['argentine telepop', 'cumbia pop']"
577,my bloody valentine,only shallow,0.138,0.691,0,0.0443,0.000377,0.785999999999999,0.0895,0.36,4,"['alternative rock', 'art pop', 'dream pop', 'experimental rock', 'indie pop', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'nu gaze', 'shoegaze', 'slow core']"
578,mayday parade,terrible things,0.285,0.371,1,0.0295,0.698,0.00392,0.104,0.372,3,"['emo', 'neon pop punk', 'pop emo', 'pop punk']"
579,ed sheeran,thinking out loud,0.780999999999999,0.445,2,0.0295,0.474,0.0,0.184,0.591,4,"['pop', 'uk pop']"
580,lit,my own worst enemy,0.494,0.946,4,0.0637,0.00129,0.0,0.398,0.741,4,"['alternative rock', 'pop rock', 'post-grunge', 'socal pop punk']"
581,scissor sisters,i can't decide,0.69,0.795,3,0.0312,0.255,0.0,0.202,0.872,4,"['dance pop', 'electropop', 'europop', 'pop rock']"
582,girl's day,let's go,0.546,0.926,2,0.0723,0.00722,5.33e-06,0.287,0.669,4,"['k-pop', 'k-pop girl group']"
583,marvin gaye,let's get it on,0.539,0.599,3,0.0483,0.0377,0.0,0.0754,0.636,4,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']"
584,meghan trainor,dear future husband,0.655,0.782,1,0.185,0.375,0.0,0.317,0.832,4,"['dance pop', 'hip pop', 'pop', 'post-teen pop']"
585,harvey danger,flagpole sitta,0.361,0.901,4,0.0443,0.00152,0.000263,0.286,0.482,4,"['alternative rock', 'pop rock']"
586,mcfly,lonely,0.616,0.592,1,0.0271,0.0616,0.0,0.136,0.729,4,"['boy band', 'pop', 'post-teen pop']"
587,george frederic handel,arrival of the queen of sheba,0.612,0.356,10,0.0403,0.880999999999999,0.936,0.0558,0.831,4,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']"
588,herman's hermits,no milk today,0.685,0.598,9,0.0319,0.334,0.0,0.112,0.919,4,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly']"
589,chvrches,dead air,0.628,0.728,11,0.0612,0.0613,0.00154,0.0675,0.396,4,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']"
590,dire straits,brothers in arms,0.22,0.44,8,0.0352,0.503,0.862,0.12,0.13,4,"['album rock', 'blues rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
591,camille,le festin,0.439,0.303,3,0.0422,0.839,0.0,0.071,0.268,3,[]
592,sia,fire meet gasoline,0.418,0.764,5,0.0559,0.00598,0.0,0.149,0.33,3,"['australian dance', 'australian pop', 'dance pop', 'pop']"
593,john mayer,st patrick's day,0.597,0.439,9,0.0258,0.0502,0.000129,0.19,0.127,3,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']"
594,macklemore and ryan lewis,downtown,0.828,0.609,1,0.0694,0.0916,1.21e-06,0.291,0.707,4,"['dance pop', 'pop', 'pop rap']"
595,the kooks,she moves in her own way,0.431,0.81,7,0.066,0.276,0.0,0.0906,0.795,4,"['brighton indie', 'garage rock', 'indie pop', 'modern rock', 'rock']"
596,cee lo green,forget you,0.696,0.875,0,0.0649,0.134,0.0,0.159,0.772,4,['atl hip hop']
597,weezer,dreamin,0.201,0.695,7,0.0357,0.0463,0.0,0.122,0.2,4,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
598,keri hilson,pretty girl rock,0.665999999999999,0.87,11,0.246,0.203,0.0,0.0851,0.9,4,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
599,willie nelson,on the road again,0.714,0.724,4,0.042,0.55,0.101,0.826,0.802,4,"['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']"
600,bowling for soup,1985,0.606,0.887,4,0.0598,0.000242,0.0,0.337,0.903,4,"['comic', 'pop punk', 'post-grunge', 'texas pop punk']"
601,joe cocker and jennifer warnes,up where we belong,0.632,0.305,2,0.0326,0.614,2.01e-05,0.0713,0.238,4,"['album rock', 'blues rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
602,hinds,easy,0.203,0.78,5,0.0397,0.00177,0.873,0.0864,0.489,4,['indie surf']
603,animal collective,leaf house,0.544,0.790999999999999,0,0.0528,0.697,0.0725,0.346,0.351,3,"['alternative dance', 'alternative rock', 'art pop', 'baltimore indie', 'chamber pop', 'chillwave', 'dance-punk', 'dream pop', 'experimental pop', 'experimental rock', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'new rave', 'noise pop', 'noise rock', 'nu gaze']"
604,toby fox,reunited,0.6,0.336,6,0.0305,0.816,0.182,0.107,0.143,4,['indie game soundtrack']
605,slowdive,when the sun hits,0.33,0.532,2,0.0263,0.00101,0.709,0.101,0.218,4,"['alternative rock', 'art pop', 'chamber pop', 'dream pop', 'indie rock', 'lo-fi', 'noise pop', 'nu gaze', 'post-rock', 'reading indie', 'shoegaze', 'slow core']"
606,wilco,heavy metal drummer,0.660999999999999,0.66,7,0.0373,0.0257,0.00977,0.256,0.814,4,"['alternative country', 'alternative rock', 'chamber pop', 'chicago indie', 'indie folk', 'indie pop', 'indie rock', 'rock', 'roots rock', 'slow core', 'stomp and holler']"
607,van halen,right now,0.529,0.662,5,0.0273,0.153,0.00542,0.099,0.302,4,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']"
608,mariah carey,always be my baby,0.649,0.531,4,0.0363,0.457,0.0,0.249,0.488,4,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
609,starship,nothing's gonna stop us now,0.643,0.800999999999999,6,0.0228,0.0298,0.0,0.0719,0.534,4,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
610,ylvis,massachusetts,0.61,0.726,1,0.0532,0.379,0.0,0.102,0.521,4,['comic']
611,last lynx,alaska,0.787999999999999,0.314,7,0.0406,0.729,0.909,0.241,0.474,4,[]
612,mumford and sons,babel,0.373,0.813,2,0.0543,0.0253,0.000227,0.0826,0.647,4,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']"
613,backstreet boys,show me the meaning of being lonely,0.63,0.625,6,0.0252,0.231,0.0,0.0765,0.682999999999999,4,"['boy band', 'dance pop', 'europop', 'pop']"
614,coldplay,charlie brown,0.43,0.738,10,0.0375,0.0212,0.00165,0.33,0.0944,4,"['permanent wave', 'pop']"
615,school of rock,school of rock,0.4,0.944,7,0.0465,0.00868,0.000728,0.941,0.403,4,"['broadway', 'show tunes']"
616,cat stevens,peace train,0.61,0.582,0,0.044,0.119,3.76e-05,0.12,0.780999999999999,4,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
617,van morrison,caravan,0.640999999999999,0.397,7,0.0454,0.294,0.000717,0.0496,0.57,4,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
618,savant,orphan,0.531,0.680999999999999,6,0.0662,0.00221,2.89e-05,0.191,0.0881,4,"['brostep', 'catstep', 'complextro', 'edm', 'electro house', 'filthstep']"
619,james taylor,carolina in my mind,0.579,0.267,4,0.0348,0.118,0.000562,0.132,0.353,4,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
620,don henley,the boys of summer,0.516,0.548999999999999,6,0.0373,0.501,0.00572,0.184,0.907,4,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
621,nsync,bye bye bye,0.61,0.926,8,0.0479,0.031,0.0012,0.0821,0.861,4,"['boy band', 'dance pop', 'europop', 'pop', 'post-teen pop']"
622,coldplay,square one,0.428,0.677999999999999,0,0.032,0.00664,0.00125,0.163999999999999,0.06,4,"['permanent wave', 'pop']"
623,locash,i love this life,0.586,0.927,2,0.0547,0.0164,7.24e-06,0.153,0.548999999999999,4,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock']"
624,valve studio orchestra,the calm,0.227,0.386,2,0.0347,0.47,0.885,0.616,0.0719,4,['video game music']
625,dev,in the dark,0.736,0.823,8,0.0675,0.00358,0.000914,0.33,0.442,4,"['dance pop', 'electropop']"
626,mamas and the papas,california dreamin',0.552,0.608,1,0.0345,0.352,0.0,0.0533,0.637,4,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']"
627,twin atlantic,heart and soul,0.391,0.828,7,0.0722,0.000708,0.0,0.0781,0.561,4,"['british alternative rock', 'modern alternative rock', 'modern rock', 'scottish rock']"
628,eric hutchinson,rock and roll,0.462,0.767,10,0.0686,0.0395,0.0,0.728,0.901,4,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock']"
629,claris,connect,0.517,0.906,1,0.0508,0.07,0.000223,0.155,0.670999999999999,4,"['anime', 'j-pop girl group', 'otacore']"
630,aretha franklin,i say a little prayer,0.59,0.355,9,0.0352,0.48,0.0,0.0585,0.499,4,"['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']"
631,kylie minogue,i should be so lucky,0.734,0.978,7,0.034,0.0412,0.422,0.358,0.845,4,"['australian dance', 'australian pop', 'dance pop', 'disco house', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop', 'pop rock']"
632,my little pony,winter wrap up,0.489,0.529,10,0.0297,0.391,0.0,0.17,0.49,4,"['cartoon', 'pony']"
633,rihanna,diamonds,0.564,0.71,11,0.0461,0.00125,0.0,0.109,0.393,4,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
634,the beatles,while my guitar gently weeps,0.453,0.654,4,0.0317,0.0205,0.00395,0.172,0.702,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
635,passion pit,take a walk,0.566,0.755,11,0.0368,0.0338,0.0,0.315,0.445,4,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'rock', 'shimmer pop']"
636,one republic,all the right moves,0.535,0.824,0,0.0306,0.00491,0.51,0.17,0.712,4,['karaoke']
637,thenewno2,interception,0.583,0.632,1,0.0317,0.345,0.880999999999999,0.064,0.127,4,['electronic rock']
638,lana del rey,summertime sadness,0.572,0.81,1,0.0558,0.0157,6.53e-06,0.13,0.11,4,"['art pop', 'pop']"
639,emblem3,i love la,0.635,0.867,7,0.0563,0.0477,0.0,0.325,0.381,4,"['post-teen pop', 'talent show', 'teen pop']"
640,lana del rey,born to die,0.428,0.626,4,0.0339,0.222,8.22e-05,0.277,0.379,4,"['art pop', 'pop']"
641,rasmus faber,we go oh,0.941,0.411,10,0.192,0.103,0.874,0.0839,0.273,3,['japanese jazztronica']
642,john newman,love me again,0.495,0.894,2,0.0441,0.00452999999999999,0.000596,0.103,0.213,4,"['pop', 'tropical house']"
643,calvin harris,summer,0.596,0.856,4,0.0346,0.0211,0.0178,0.141,0.743,4,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']"
644,conchita wurst,rise like a phoenix,0.425,0.503,2,0.0256,0.142,0.0,0.105,0.23,4,"['eurovision', 'strut']"
645,emeli sande,heaven,0.39,0.954,8,0.206,0.035,0.0217,0.289,0.27,5,"['dance pop', 'neo soul', 'pop', 'r&b', 'uk pop']"
646,rhett and link,my ocd,0.82,0.426,0,0.0837,0.148,0.0,0.198,0.583,4,"['antiviral pop', 'comic']"
647,deadmau5,there might be coffee,0.662999999999999,0.877,7,0.252,0.0122,0.654,0.105,0.225,3,"['big room', 'canadian electronic', 'edm', 'electro house', 'progressive house']"
648,the doors,love street,0.709,0.305,9,0.0397,0.687,0.0,0.265,0.483,4,"['acid rock', 'album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']"
649,robert nickson,spiral,0.518,0.542999999999999,1,0.032,0.00762,0.413,0.133,0.305,4,"['deep uplifting trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
650,neon indian,heart decay,0.272,0.863,0,0.0538,0.847,0.948,0.1,0.374,4,"['alternative dance', 'art pop', 'chillwave', 'dance-punk', 'denton tx indie', 'electropop', 'experimental pop', 'indie pop', 'indietronica', 'neo-synthpop', 'new rave', 'noise pop', 'nu gaze', 'shimmer pop']"
651,sia,chandelier,0.399,0.787,1,0.0499,0.0197,6.07e-05,0.0685,0.572,5,"['australian dance', 'australian pop', 'dance pop', 'pop']"
652,ricky skaggs and bruce hornsby,mandolin rain,0.545,0.571,0,0.0323,0.797999999999999,0.0376,0.112,0.518,4,"['bluegrass', 'bluegrass gospel', 'country', 'country rock', 'mandolin', 'old-time', 'progressive bluegrass']"
653,hellberg,the girl,0.49,0.72,9,0.0351,0.0691,0.0,0.121,0.428,4,"['catstep', 'chillstep', 'complextro', 'deep dubstep', 'edm', 'electro house', 'pop edm']"
